b'Dakesis',http://metalstorm.net/bands/band.php?band_id=6575&bandname=Dakesis
b'Dalkhu',http://metalstorm.net/bands/band.php?band_id=5511&bandname=Dalkhu
b'Dalriada',http://metalstorm.net/bands/band.php?band_id=2472&bandname=Dalriada
b'Damageplan',http://metalstorm.net/bands/band.php?band_id=4004&bandname=Damageplan
"b""Damned Spirits' Dance""",http://metalstorm.net/bands/band.php?band_id=4630&bandname=Damned+Spirits%26%23039%3B+Dance
b'Dan Swan\xc3\xb6',http://metalstorm.net/bands/band.php?band_id=3813&bandname=Dan+Swan%26ouml%3B
b'Danse Macabre',http://metalstorm.net/bands/band.php?band_id=9683&bandname=Danse+Macabre
b'Dantalion',http://metalstorm.net/bands/band.php?band_id=5217&bandname=Dantalion
b'Danzig',http://metalstorm.net/bands/band.php?band_id=337&bandname=Danzig
b'Dark Age',http://metalstorm.net/bands/band.php?band_id=2816&bandname=Dark+Age
b'Dark Angel',http://metalstorm.net/bands/band.php?band_id=436&bandname=Dark+Angel
b'Dark Angels',http://metalstorm.net/bands/band.php?band_id=5591&bandname=Dark+Angels
b'Dark Arena',http://metalstorm.net/bands/band.php?band_id=4449&bandname=Dark+Arena
b'Dark At Dawn',http://metalstorm.net/bands/band.php?band_id=804&bandname=Dark+At+Dawn
b'Dark Buddha Rising',http://metalstorm.net/bands/band.php?band_id=6698&bandname=Dark+Buddha+Rising
b'Dark Castle',http://metalstorm.net/bands/band.php?band_id=5384&bandname=Dark+Castle
b'Dark Covenant',http://metalstorm.net/bands/band.php?band_id=6229&bandname=Dark+Covenant
b'Dark Domination',http://metalstorm.net/bands/band.php?band_id=2095&bandname=Dark+Domination
b'Dark Embrace',http://metalstorm.net/bands/band.php?band_id=1284&bandname=Dark+Embrace
b'Dark Empire',http://metalstorm.net/bands/band.php?band_id=1898&bandname=Dark+Empire
b'Dark Flood',http://metalstorm.net/bands/band.php?band_id=4656&bandname=Dark+Flood
b'Dark Forest',http://metalstorm.net/bands/band.php?band_id=3807&bandname=Dark+Forest
b'Dark Forest (UK)',http://metalstorm.net/bands/band.php?band_id=4247&bandname=Dark+Forest+%28UK%29
b'Dark Fortress',http://metalstorm.net/bands/band.php?band_id=1280&bandname=Dark+Fortress
b'Dark Funeral',http://metalstorm.net/bands/band.php?band_id=79&bandname=Dark+Funeral
b'Dark Illusion',http://metalstorm.net/bands/band.php?band_id=1886&bandname=Dark+Illusion
b'Dark Lunacy',http://metalstorm.net/bands/band.php?band_id=203&bandname=Dark+Lunacy
b'Dark Matter',http://metalstorm.net/bands/band.php?band_id=8065&bandname=Dark+Matter
b'Dark Millennium',http://metalstorm.net/bands/band.php?band_id=2071&bandname=Dark+Millennium
b'Dark Moor',http://metalstorm.net/bands/band.php?band_id=255&bandname=Dark+Moor
b'Dark Quarterer',http://metalstorm.net/bands/band.php?band_id=4855&bandname=Dark+Quarterer
b'Dark Sarah',http://metalstorm.net/bands/band.php?band_id=9768&bandname=Dark+Sarah
b'Dark Sermon',http://metalstorm.net/bands/band.php?band_id=8688&bandname=Dark+Sermon
b'Dark Suns',http://metalstorm.net/bands/band.php?band_id=413&bandname=Dark+Suns
b'Dark The Suns',http://metalstorm.net/bands/band.php?band_id=2645&bandname=Dark+The+Suns
b'Dark Tranquillity',http://metalstorm.net/bands/band.php?band_id=80&bandname=Dark+Tranquillity
b'Dark Tribe',http://metalstorm.net/bands/band.php?band_id=7775&bandname=Dark+Tribe
b'Dark Wings Syndrome',http://metalstorm.net/bands/band.php?band_id=7491&bandname=Dark+Wings+Syndrome
b'Darkall Slaves',http://metalstorm.net/bands/band.php?band_id=8637&bandname=Darkall+Slaves
b'Darkane',http://metalstorm.net/bands/band.php?band_id=81&bandname=Darkane
b'Darkend',http://metalstorm.net/bands/band.php?band_id=7023&bandname=Darkend
b'Darkened Nocturn Slaughtercult',http://metalstorm.net/bands/band.php?band_id=5148&bandname=Darkened+Nocturn+Slaughtercult
b'Darkened Souls',http://metalstorm.net/bands/band.php?band_id=5886&bandname=Darkened+Souls
b'Darkest Era',http://metalstorm.net/bands/band.php?band_id=6200&bandname=Darkest+Era
b'Darkest Horizon',http://metalstorm.net/bands/band.php?band_id=7717&bandname=Darkest+Horizon
b'Darkest Hour',http://metalstorm.net/bands/band.php?band_id=3162&bandname=Darkest+Hour
b'Darkestrah',http://metalstorm.net/bands/band.php?band_id=3762&bandname=Darkestrah
b'Darkflight',http://metalstorm.net/bands/band.php?band_id=5687&bandname=Darkflight
b'Darkmoon',http://metalstorm.net/bands/band.php?band_id=2227&bandname=Darkmoon
b'Darkology',http://metalstorm.net/bands/band.php?band_id=4479&bandname=Darkology
b'DarkRise',http://metalstorm.net/bands/band.php?band_id=5290&bandname=DarkRise
b'Darkseed',http://metalstorm.net/bands/band.php?band_id=210&bandname=Darkseed
b'Darkspace',http://metalstorm.net/bands/band.php?band_id=3170&bandname=Darkspace
b'Darksun',http://metalstorm.net/bands/band.php?band_id=2567&bandname=Darksun
b'Darkthrone',http://metalstorm.net/bands/band.php?band_id=82&bandname=Darkthrone
b'Darkwater',http://metalstorm.net/bands/band.php?band_id=2453&bandname=Darkwater
b'Darkwell',http://metalstorm.net/bands/band.php?band_id=393&bandname=Darkwell
b'Darkwoods My Betrothed',http://metalstorm.net/bands/band.php?band_id=1292&bandname=Darkwoods+My+Betrothed
b'Darzamat',http://metalstorm.net/bands/band.php?band_id=649&bandname=Darzamat
b'Dauntless',http://metalstorm.net/bands/band.php?band_id=2461&bandname=Dauntless
b'David Maxim Micic',http://metalstorm.net/bands/band.php?band_id=8760&bandname=David+Maxim+Micic
b'Dawn Of Ashes',http://metalstorm.net/bands/band.php?band_id=4948&bandname=Dawn+Of+Ashes
b'Dawn Of Azazel',http://metalstorm.net/bands/band.php?band_id=2801&bandname=Dawn+Of+Azazel
b'Dawn Of Demise',http://metalstorm.net/bands/band.php?band_id=3791&bandname=Dawn+Of+Demise
b'Dawn Of Destiny',http://metalstorm.net/bands/band.php?band_id=3397&bandname=Dawn+Of+Destiny
b'Dawn Of Disease',http://metalstorm.net/bands/band.php?band_id=5707&bandname=Dawn+Of+Disease
b'Dawn Of Oblivion',http://metalstorm.net/bands/band.php?band_id=9290&bandname=Dawn+Of+Oblivion
b'Dawn Of Silence',http://metalstorm.net/bands/band.php?band_id=2252&bandname=Dawn+Of+Silence
b'Dawn Of Solace',http://metalstorm.net/bands/band.php?band_id=2631&bandname=Dawn+Of+Solace
b'Dawn Of Tears',http://metalstorm.net/bands/band.php?band_id=2854&bandname=Dawn+Of+Tears
b'Dawn Of Winter',http://metalstorm.net/bands/band.php?band_id=3947&bandname=Dawn+Of+Winter
b'Dawn On Sedna',http://metalstorm.net/bands/band.php?band_id=9802&bandname=Dawn+On+Sedna
b'Dawnbringer',http://metalstorm.net/bands/band.php?band_id=5993&bandname=Dawnbringer
b'Dawnless',http://metalstorm.net/bands/band.php?band_id=5559&bandname=Dawnless
b'Daylight Dies',http://metalstorm.net/bands/band.php?band_id=2778&bandname=Daylight+Dies
b'Daylight Misery',http://metalstorm.net/bands/band.php?band_id=4940&bandname=Daylight+Misery
b'Days Of Our Lives',http://metalstorm.net/bands/band.php?band_id=9165&bandname=Days+Of+Our+Lives
b'Daysend',http://metalstorm.net/bands/band.php?band_id=2920&bandname=Daysend
b'De Arma',http://metalstorm.net/bands/band.php?band_id=9771&bandname=De+Arma
b'De Magia Veterum',http://metalstorm.net/bands/band.php?band_id=4937&bandname=De+Magia+Veterum
b'De Profundis',http://metalstorm.net/bands/band.php?band_id=2882&bandname=De+Profundis
b'De Profundis (FRA)',http://metalstorm.net/bands/band.php?band_id=9820&bandname=De+Profundis+%28FRA%29
b'Dead Congregation',http://metalstorm.net/bands/band.php?band_id=4016&bandname=Dead+Congregation
b'Dead Eyed Sleeper',http://metalstorm.net/bands/band.php?band_id=7186&bandname=Dead+Eyed+Sleeper
b'Dead Head',http://metalstorm.net/bands/band.php?band_id=1420&bandname=Dead+Head
b'Dead In The Dirt',http://metalstorm.net/bands/band.php?band_id=7921&bandname=Dead+In+The+Dirt
b'Dead Infection',http://metalstorm.net/bands/band.php?band_id=9230&bandname=Dead+Infection
b'Dead Instrument',http://metalstorm.net/bands/band.php?band_id=7545&bandname=Dead+Instrument
b'Dead Raven Choir',http://metalstorm.net/bands/band.php?band_id=5209&bandname=Dead+Raven+Choir
b'Dead River Runs Dry',http://metalstorm.net/bands/band.php?band_id=9019&bandname=Dead+River+Runs+Dry
b'Dead Summer Society',http://metalstorm.net/bands/band.php?band_id=9667&bandname=Dead+Summer+Society
b'Dead To A Dying World',http://metalstorm.net/bands/band.php?band_id=8983&bandname=Dead+To+A+Dying+World
b'Deadalus',http://metalstorm.net/bands/band.php?band_id=8936&bandname=Deadalus
b'Deadborn',http://metalstorm.net/bands/band.php?band_id=2796&bandname=Deadborn
b'Deadlands',http://metalstorm.net/bands/band.php?band_id=6882&bandname=Deadlands
b'Deadlock',http://metalstorm.net/bands/band.php?band_id=1452&bandname=Deadlock
b'Deadly Carnage',http://metalstorm.net/bands/band.php?band_id=6890&bandname=Deadly+Carnage
b'Deadly Mosh',http://metalstorm.net/bands/band.php?band_id=7783&bandname=Deadly+Mosh
b'Deadsoul Tribe',http://metalstorm.net/bands/band.php?band_id=369&bandname=Deadsoul+Tribe
b'Deadspace',http://metalstorm.net/bands/band.php?band_id=8931&bandname=Deadspace
b'Deadsquad',http://metalstorm.net/bands/band.php?band_id=8374&bandname=Deadsquad
b'Deafening Silence',http://metalstorm.net/bands/band.php?band_id=924&bandname=Deafening+Silence
b'Deafheaven',http://metalstorm.net/bands/band.php?band_id=5969&bandname=Deafheaven
b'Deals Death',http://metalstorm.net/bands/band.php?band_id=6138&bandname=Deals+Death
b'Dearly Beheaded',http://metalstorm.net/bands/band.php?band_id=3906&bandname=Dearly+Beheaded
b'Death',http://metalstorm.net/bands/band.php?band_id=83&bandname=Death
b'Death Angel',http://metalstorm.net/bands/band.php?band_id=289&bandname=Death+Angel
b'Death Breath',http://metalstorm.net/bands/band.php?band_id=2921&bandname=Death+Breath
b'Death Dealer',http://metalstorm.net/bands/band.php?band_id=8986&bandname=Death+Dealer
b'Death Engine',http://metalstorm.net/bands/band.php?band_id=8722&bandname=Death+Engine
b'Death Fetishist',http://metalstorm.net/bands/band.php?band_id=9371&bandname=Death+Fetishist
b'Death Mechanism',http://metalstorm.net/bands/band.php?band_id=844&bandname=Death+Mechanism
b'Death Of Self',http://metalstorm.net/bands/band.php?band_id=9061&bandname=Death+Of+Self
b'Death Penalty',http://metalstorm.net/bands/band.php?band_id=8473&bandname=Death+Penalty
b'Death SS',http://metalstorm.net/bands/band.php?band_id=3500&bandname=Death+SS
b'Death Strike',http://metalstorm.net/bands/band.php?band_id=9482&bandname=Death+Strike
b'Death Toll 80k',http://metalstorm.net/bands/band.php?band_id=9059&bandname=Death+Toll+80k
b'Death Wolf',http://metalstorm.net/bands/band.php?band_id=9396&bandname=Death+Wolf
b'Deathbound',http://metalstorm.net/bands/band.php?band_id=2320&bandname=Deathbound
b'Deathchain',http://metalstorm.net/bands/band.php?band_id=971&bandname=Deathchain
b'Deathember',http://metalstorm.net/bands/band.php?band_id=7945&bandname=Deathember
b'Deathhammer',http://metalstorm.net/bands/band.php?band_id=7130&bandname=Deathhammer
b'Deathquintet',http://metalstorm.net/bands/band.php?band_id=7319&bandname=Deathquintet
b'Deathraiser',http://metalstorm.net/bands/band.php?band_id=9445&bandname=Deathraiser
b'Deathrite',http://metalstorm.net/bands/band.php?band_id=8953&bandname=Deathrite
b'Deathspell Omega',http://metalstorm.net/bands/band.php?band_id=2725&bandname=Deathspell+Omega
b'Deathstars',http://metalstorm.net/bands/band.php?band_id=881&bandname=Deathstars
b'Deathwitch',http://metalstorm.net/bands/band.php?band_id=745&bandname=Deathwitch
b'Debauchery',http://metalstorm.net/bands/band.php?band_id=1488&bandname=Debauchery
b'Decadence',http://metalstorm.net/bands/band.php?band_id=3422&bandname=Decadence
b'Decapitated',http://metalstorm.net/bands/band.php?band_id=478&bandname=Decapitated
b'Decayed',http://metalstorm.net/bands/band.php?band_id=3213&bandname=Decayed
b'Decaying',http://metalstorm.net/bands/band.php?band_id=6715&bandname=Decaying
b'Decease',http://metalstorm.net/bands/band.php?band_id=9360&bandname=Decease
b'Deceased',http://metalstorm.net/bands/band.php?band_id=3816&bandname=Deceased
b'Deceiver',http://metalstorm.net/bands/band.php?band_id=1560&bandname=Deceiver
"b""December's Cold Winter""",http://metalstorm.net/bands/band.php?band_id=3770&bandname=December%26%23039%3Bs+Cold+Winter
b'Decomposed',http://metalstorm.net/bands/band.php?band_id=5193&bandname=Decomposed
b'Decrepit Birth',http://metalstorm.net/bands/band.php?band_id=2626&bandname=Decrepit+Birth
b'Decrepitaph',http://metalstorm.net/bands/band.php?band_id=1448&bandname=Decrepitaph
b'Dee Snider',http://metalstorm.net/bands/band.php?band_id=6373&bandname=Dee+Snider
b'Deeds Of Flesh',http://metalstorm.net/bands/band.php?band_id=565&bandname=Deeds+Of+Flesh
b'Deep Mountains',http://metalstorm.net/bands/band.php?band_id=8598&bandname=Deep+Mountains
b'Deep Purple',http://metalstorm.net/bands/band.php?band_id=2223&bandname=Deep+Purple
b'Deep-Pression',http://metalstorm.net/bands/band.php?band_id=7510&bandname=Deep-Pression
b'DeepTrip',http://metalstorm.net/bands/band.php?band_id=2628&bandname=DeepTrip
b'Def Leppard',http://metalstorm.net/bands/band.php?band_id=390&bandname=Def+Leppard
b'Defaced',http://metalstorm.net/bands/band.php?band_id=8617&bandname=Defaced
b'Defeated Sanity',http://metalstorm.net/bands/band.php?band_id=1597&bandname=Defeated+Sanity
b'Defecto',http://metalstorm.net/bands/band.php?band_id=6701&bandname=Defecto
b'Defender',http://metalstorm.net/bands/band.php?band_id=2208&bandname=Defender
b'Defiance',http://metalstorm.net/bands/band.php?band_id=2750&bandname=Defiance
b'Defiled',http://metalstorm.net/bands/band.php?band_id=953&bandname=Defiled
b'Defleshed',http://metalstorm.net/bands/band.php?band_id=3849&bandname=Defleshed
b'Deftones',http://metalstorm.net/bands/band.php?band_id=560&bandname=Deftones
b'Degenerhate',http://metalstorm.net/bands/band.php?band_id=2457&bandname=Degenerhate
b'Degial',http://metalstorm.net/bands/band.php?band_id=7390&bandname=Degial
b'Degradead',http://metalstorm.net/bands/band.php?band_id=2790&bandname=Degradead
b'Deicide',http://metalstorm.net/bands/band.php?band_id=84&bandname=Deicide
b'Deinonychus',http://metalstorm.net/bands/band.php?band_id=500&bandname=Deinonychus
b'Deiphago',http://metalstorm.net/bands/band.php?band_id=4448&bandname=Deiphago
b'Deivos',http://metalstorm.net/bands/band.php?band_id=2839&bandname=Deivos
b'Dekadent',http://metalstorm.net/bands/band.php?band_id=5418&bandname=Dekadent
b'Delain',http://metalstorm.net/bands/band.php?band_id=2398&bandname=Delain
b'Delight',http://metalstorm.net/bands/band.php?band_id=711&bandname=Delight
b'Deluge',http://metalstorm.net/bands/band.php?band_id=9049&bandname=Deluge
b'Demenzia',http://metalstorm.net/bands/band.php?band_id=9695&bandname=Demenzia
b'Demians',http://metalstorm.net/bands/band.php?band_id=3069&bandname=Demians
b'Demigod',http://metalstorm.net/bands/band.php?band_id=2751&bandname=Demigod
b'Demilich',http://metalstorm.net/bands/band.php?band_id=2061&bandname=Demilich
b'Demise',http://metalstorm.net/bands/band.php?band_id=2962&bandname=Demise
b'Demisery',http://metalstorm.net/bands/band.php?band_id=6637&bandname=Demisery
b'Demiurg',http://metalstorm.net/bands/band.php?band_id=3867&bandname=Demiurg
b'Demolition Hammer',http://metalstorm.net/bands/band.php?band_id=2730&bandname=Demolition+Hammer
b'Demon',http://metalstorm.net/bands/band.php?band_id=5001&bandname=Demon
b'Demon Hunter',http://metalstorm.net/bands/band.php?band_id=1941&bandname=Demon+Hunter
b'Demonaz',http://metalstorm.net/bands/band.php?band_id=5825&bandname=Demonaz
b'Demonic Resurrection',http://metalstorm.net/bands/band.php?band_id=1615&bandname=Demonic+Resurrection
b'Demonica',http://metalstorm.net/bands/band.php?band_id=4577&bandname=Demonica
b'Demonical',http://metalstorm.net/bands/band.php?band_id=3469&bandname=Demonical
b'Demonoid',http://metalstorm.net/bands/band.php?band_id=2556&bandname=Demonoid
b'Demons And Wizards',http://metalstorm.net/bands/band.php?band_id=85&bandname=Demons+And+Wizards
b'Demonstealer',http://metalstorm.net/bands/band.php?band_id=9556&bandname=Demonstealer
b'Den Saakaldte',http://metalstorm.net/bands/band.php?band_id=3513&bandname=Den+Saakaldte
b'Dendritic Arbor',http://metalstorm.net/bands/band.php?band_id=8883&bandname=Dendritic+Arbor
b'Denouncement Pyre',http://metalstorm.net/bands/band.php?band_id=6496&bandname=Denouncement+Pyre
b'Deos',http://metalstorm.net/bands/band.php?band_id=9131&bandname=Deos
b'Dephosphorus',http://metalstorm.net/bands/band.php?band_id=6918&bandname=Dephosphorus
b'Depressed Mode',http://metalstorm.net/bands/band.php?band_id=2477&bandname=Depressed+Mode
b'Der Weg Einer Freiheit',http://metalstorm.net/bands/band.php?band_id=4912&bandname=Der+Weg+Einer+Freiheit
b'Deranged',http://metalstorm.net/bands/band.php?band_id=2598&bandname=Deranged
b'Derdian',http://metalstorm.net/bands/band.php?band_id=2857&bandname=Derdian
b'Derek Sherinian',http://metalstorm.net/bands/band.php?band_id=1371&bandname=Derek+Sherinian
b'Derelict Earth',http://metalstorm.net/bands/band.php?band_id=5919&bandname=Derelict+Earth
b'Derk\xc3\xa9ta',http://metalstorm.net/bands/band.php?band_id=7679&bandname=Derk%26eacute%3Bta
b'Desaster',http://metalstorm.net/bands/band.php?band_id=3704&bandname=Desaster
b'Descend Into Despair',http://metalstorm.net/bands/band.php?band_id=6312&bandname=Descend+Into+Despair
b'Descending',http://metalstorm.net/bands/band.php?band_id=3472&bandname=Descending
b'Desecravity',http://metalstorm.net/bands/band.php?band_id=6947&bandname=Desecravity
b'Desert Storm',http://metalstorm.net/bands/band.php?band_id=9379&bandname=Desert+Storm
b'Desire',http://metalstorm.net/bands/band.php?band_id=1216&bandname=Desire
b'Desolate Pathway',http://metalstorm.net/bands/band.php?band_id=8917&bandname=Desolate+Pathway
b'Desolate Shrine',http://metalstorm.net/bands/band.php?band_id=7676&bandname=Desolate+Shrine
b'Desolation Angels',http://metalstorm.net/bands/band.php?band_id=4852&bandname=Desolation+Angels
b'Despair (SYR)',http://metalstorm.net/bands/band.php?band_id=6581&bandname=Despair+%28SYR%29
b'Desperado',http://metalstorm.net/bands/band.php?band_id=7214&bandname=Desperado
b'Despised Icon',http://metalstorm.net/bands/band.php?band_id=4043&bandname=Despised+Icon
b'Despond',http://metalstorm.net/bands/band.php?band_id=637&bandname=Despond
b'Despondency',http://metalstorm.net/bands/band.php?band_id=4676&bandname=Despondency
b'Destinity',http://metalstorm.net/bands/band.php?band_id=1043&bandname=Destinity
b'Destr\xc3\xb6yer 666',http://metalstorm.net/bands/band.php?band_id=108&bandname=Destr%26ouml%3Byer+666
b'Destrage',http://metalstorm.net/bands/band.php?band_id=3265&bandname=Destrage
b'Destrose',http://metalstorm.net/bands/band.php?band_id=8475&bandname=Destrose
b'Destroy Destroy Destroy',http://metalstorm.net/bands/band.php?band_id=3755&bandname=Destroy+Destroy+Destroy
b'Destroying Divinity',http://metalstorm.net/bands/band.php?band_id=6250&bandname=Destroying+Divinity
b'Destruction',http://metalstorm.net/bands/band.php?band_id=262&bandname=Destruction
b'Destructor',http://metalstorm.net/bands/band.php?band_id=2643&bandname=Destructor
b'Desultory',http://metalstorm.net/bands/band.php?band_id=3821&bandname=Desultory
b'Dethklok',http://metalstorm.net/bands/band.php?band_id=6662&bandname=Dethklok
b'Detonation',http://metalstorm.net/bands/band.php?band_id=326&bandname=Detonation
b'Detrimentum',http://metalstorm.net/bands/band.php?band_id=2851&bandname=Detrimentum
b'Deuil',http://metalstorm.net/bands/band.php?band_id=8919&bandname=Deuil
b'Deus Mortem',http://metalstorm.net/bands/band.php?band_id=9397&bandname=Deus+Mortem
b'Deus X Machina',http://metalstorm.net/bands/band.php?band_id=8554&bandname=Deus+X+Machina
b'Devathorn',http://metalstorm.net/bands/band.php?band_id=7992&bandname=Devathorn
b'Devian',http://metalstorm.net/bands/band.php?band_id=3418&bandname=Devian
b'Device',http://metalstorm.net/bands/band.php?band_id=7761&bandname=Device
b'Devil',http://metalstorm.net/bands/band.php?band_id=7656&bandname=Devil
b'Devil Doll',http://metalstorm.net/bands/band.php?band_id=1208&bandname=Devil+Doll
b'Devil In The Kitchen',http://metalstorm.net/bands/band.php?band_id=1513&bandname=Devil+In+The+Kitchen
b'DevilDriver',http://metalstorm.net/bands/band.php?band_id=950&bandname=DevilDriver
b'Devilish Impressions',http://metalstorm.net/bands/band.php?band_id=3003&bandname=Devilish+Impressions
b'Devillac',http://metalstorm.net/bands/band.php?band_id=2922&bandname=Devillac
b'Devilment',http://metalstorm.net/bands/band.php?band_id=8924&bandname=Devilment
b'Devils Whorehouse',http://metalstorm.net/bands/band.php?band_id=1001&bandname=Devils+Whorehouse
b'Devin Townsend',http://metalstorm.net/bands/band.php?band_id=87&bandname=Devin+Townsend
b'Devious',http://metalstorm.net/bands/band.php?band_id=2349&bandname=Devious
b'Devolved',http://metalstorm.net/bands/band.php?band_id=5761&bandname=Devolved
b'Devourment',http://metalstorm.net/bands/band.php?band_id=3792&bandname=Devourment
b'Dew-Scented',http://metalstorm.net/bands/band.php?band_id=457&bandname=Dew-Scented
b'Dezperadoz',http://metalstorm.net/bands/band.php?band_id=4207&bandname=Dezperadoz
b'DGM',http://metalstorm.net/bands/band.php?band_id=453&bandname=DGM
b'Dhishti',http://metalstorm.net/bands/band.php?band_id=6152&bandname=Dhishti
"b""Di'Anno""",http://metalstorm.net/bands/band.php?band_id=9356&bandname=Di%26%23039%3BAnno
b'Diablo',http://metalstorm.net/bands/band.php?band_id=467&bandname=Diablo
b'Diablo Swing Orchestra',http://metalstorm.net/bands/band.php?band_id=2235&bandname=Diablo+Swing+Orchestra
b'Diabolical',http://metalstorm.net/bands/band.php?band_id=3218&bandname=Diabolical
b'Diabolical Masquerade',http://metalstorm.net/bands/band.php?band_id=338&bandname=Diabolical+Masquerade
b'Diabulus In Musica',http://metalstorm.net/bands/band.php?band_id=4993&bandname=Diabulus+In+Musica
b'Diadema Tristis',http://metalstorm.net/bands/band.php?band_id=843&bandname=Diadema+Tristis
b'Dialectic Soul',http://metalstorm.net/bands/band.php?band_id=6883&bandname=Dialectic+Soul
b'Diamond Head',http://metalstorm.net/bands/band.php?band_id=2516&bandname=Diamond+Head
b'Diamond Plate',http://metalstorm.net/bands/band.php?band_id=5719&bandname=Diamond+Plate
b'Diamonds Are Forever',http://metalstorm.net/bands/band.php?band_id=9536&bandname=Diamonds+Are+Forever
b'Diathra',http://metalstorm.net/bands/band.php?band_id=1265&bandname=Diathra
b'Dictator',http://metalstorm.net/bands/band.php?band_id=5467&bandname=Dictator
b'Die Apokalyptischen Reiter',http://metalstorm.net/bands/band.php?band_id=1368&bandname=Die+Apokalyptischen+Reiter
b'Die Like Gentlemen',http://metalstorm.net/bands/band.php?band_id=8840&bandname=Die+Like+Gentlemen
b'Die Toten Kehren Wieder Mit Dem Wind',http://metalstorm.net/bands/band.php?band_id=5278&bandname=Die+Toten+Kehren+Wieder+Mit+Dem+Wind
b'Dies Ater',http://metalstorm.net/bands/band.php?band_id=1376&bandname=Dies+Ater
b'Dies Irae',http://metalstorm.net/bands/band.php?band_id=4011&bandname=Dies+Irae
b'Digger',http://metalstorm.net/bands/band.php?band_id=9717&bandname=Digger
b'Dimension Zero',http://metalstorm.net/bands/band.php?band_id=1428&bandname=Dimension+Zero
b'Dimesland',http://metalstorm.net/bands/band.php?band_id=8904&bandname=Dimesland
b'Diminished',http://metalstorm.net/bands/band.php?band_id=4776&bandname=Diminished
b'Dimlight',http://metalstorm.net/bands/band.php?band_id=5432&bandname=Dimlight
b'Dimmu Borgir',http://metalstorm.net/bands/band.php?band_id=86&bandname=Dimmu+Borgir
b'DinUmbr\xc4\x83',http://metalstorm.net/bands/band.php?band_id=9167&bandname=DinUmbr%26%23259%3B
b'Dio',http://metalstorm.net/bands/band.php?band_id=88&bandname=Dio
b'Diocletian',http://metalstorm.net/bands/band.php?band_id=7301&bandname=Diocletian
b'Dionysus',http://metalstorm.net/bands/band.php?band_id=2170&bandname=Dionysus
b'Dir En Grey',http://metalstorm.net/bands/band.php?band_id=2950&bandname=Dir+En+Grey
b'Dirge',http://metalstorm.net/bands/band.php?band_id=5399&bandname=Dirge
b'Dirge Within',http://metalstorm.net/bands/band.php?band_id=6045&bandname=Dirge+Within
b'Dirty Shirt',http://metalstorm.net/bands/band.php?band_id=1328&bandname=Dirty+Shirt
b'Dirty Woman',http://metalstorm.net/bands/band.php?band_id=4881&bandname=Dirty+Woman
b'Dis Pater',http://metalstorm.net/bands/band.php?band_id=850&bandname=Dis+Pater
b'Disaffected',http://metalstorm.net/bands/band.php?band_id=8621&bandname=Disaffected
b'Disarmonia Mundi',http://metalstorm.net/bands/band.php?band_id=677&bandname=Disarmonia+Mundi
b'Disavowed',http://metalstorm.net/bands/band.php?band_id=3902&bandname=Disavowed
b'Disbelief',http://metalstorm.net/bands/band.php?band_id=1491&bandname=Disbelief
b'Discordance Axis',http://metalstorm.net/bands/band.php?band_id=1522&bandname=Discordance+Axis
b'Disembowelment',http://metalstorm.net/bands/band.php?band_id=3609&bandname=Disembowelment
b'Disentomb',http://metalstorm.net/bands/band.php?band_id=8029&bandname=Disentomb
b'Disfiguring The Goddess',http://metalstorm.net/bands/band.php?band_id=7508&bandname=Disfiguring+The+Goddess
b'Disforia',http://metalstorm.net/bands/band.php?band_id=8406&bandname=Disforia
b'Disgorge',http://metalstorm.net/bands/band.php?band_id=4373&bandname=Disgorge
b'Disgorge (MEX)',http://metalstorm.net/bands/band.php?band_id=476&bandname=Disgorge+%28MEX%29
b'Disharmonic Orchestra',http://metalstorm.net/bands/band.php?band_id=4379&bandname=Disharmonic+Orchestra
b'Disillusion',http://metalstorm.net/bands/band.php?band_id=1029&bandname=Disillusion
b'Disincarnate',http://metalstorm.net/bands/band.php?band_id=4719&bandname=Disincarnate
b'Diskord',http://metalstorm.net/bands/band.php?band_id=7034&bandname=Diskord
b'Dismal Euphony',http://metalstorm.net/bands/band.php?band_id=2889&bandname=Dismal+Euphony
b'Dismember',http://metalstorm.net/bands/band.php?band_id=302&bandname=Dismember
b'Disperse',http://metalstorm.net/bands/band.php?band_id=6289&bandname=Disperse
b'Dissection',http://metalstorm.net/bands/band.php?band_id=227&bandname=Dissection
b'Dissension',http://metalstorm.net/bands/band.php?band_id=7956&bandname=Dissension
b'Dissenter',http://metalstorm.net/bands/band.php?band_id=3142&bandname=Dissenter
b'Dissimulation',http://metalstorm.net/bands/band.php?band_id=2858&bandname=Dissimulation
b'Dissolution',http://metalstorm.net/bands/band.php?band_id=6361&bandname=Dissolution
b'Dissona',http://metalstorm.net/bands/band.php?band_id=6843&bandname=Dissona
b'Distaste',http://metalstorm.net/bands/band.php?band_id=7967&bandname=Distaste
b'Distillator',http://metalstorm.net/bands/band.php?band_id=9607&bandname=Distillator
b'Distorted Harmony',http://metalstorm.net/bands/band.php?band_id=7538&bandname=Distorted+Harmony
b'Distress',http://metalstorm.net/bands/band.php?band_id=488&bandname=Distress
b'Disturbed',http://metalstorm.net/bands/band.php?band_id=3203&bandname=Disturbed
b'Divercia',http://metalstorm.net/bands/band.php?band_id=385&bandname=Divercia
b'Divine Empire',http://metalstorm.net/bands/band.php?band_id=6043&bandname=Divine+Empire
b'Divine Heresy',http://metalstorm.net/bands/band.php?band_id=2396&bandname=Divine+Heresy
